LABEL: 8 y_Chronic.Pain.Fibromyalgia


001, Loss: 1687.463, TrPRC: 0.179, TrAcc: 0.201, VaPRC: 0.178, VaAcc: 0.230, TePRC: 0.174, TeAcc: 0.208
113, Loss: 1579.493, TrPRC: 0.556, TrAcc: 0.833, VaPRC: 0.333, VaAcc: 0.649, TePRC: 0.270, TeAcc: 0.691
114, Loss: 1578.844, TrPRC: 0.554, TrAcc: 0.847, VaPRC: 0.312, VaAcc: 0.662, TePRC: 0.254, TeAcc: 0.705
115, Loss: 1579.096, TrPRC: 0.555, TrAcc: 0.849, VaPRC: 0.324, VaAcc: 0.622, TePRC: 0.290, TeAcc: 0.671
116, Loss: 1578.935, TrPRC: 0.543, TrAcc: 0.836, VaPRC: 0.326, VaAcc: 0.615, TePRC: 0.314, TeAcc: 0.671
117, Loss: 1578.841, TrPRC: 0.543, TrAcc: 0.844, VaPRC: 0.310, VaAcc: 0.628, TePRC: 0.315, TeAcc: 0.678
118, Loss: 1577.836, TrPRC: 0.546, TrAcc: 0.854, VaPRC: 0.312, VaAcc: 0.622, TePRC: 0.249, TeAcc: 0.671
119, Loss: 1576.100, TrPRC: 0.553, TrAcc: 0.853, VaPRC: 0.326, VaAcc: 0.622, TePRC: 0.242, TeAcc: 0.678
120, Loss: 1586.600, TrPRC: 0.554, TrAcc: 0.854, VaPRC: 0.367, VaAcc: 0.561, TePRC: 0.246, TeAcc: 0.564
121, Loss: 1583.366, TrPRC: 0.564, TrAcc: 0.812, VaPRC: 0.368, VaAcc: 0.608, TePRC: 0.254, TeAcc: 0.638
122, Loss: 1579.786, TrPRC: 0.558, TrAcc: 0.840, VaPRC: 0.357, VaAcc: 0.642, TePRC: 0.238, TeAcc: 0.658
123, Loss: 1588.486, TrPRC: 0.545, TrAcc: 0.840, VaPRC: 0.337, VaAcc: 0.608, TePRC: 0.225, TeAcc: 0.644
124, Loss: 1587.315, TrPRC: 0.542, TrAcc: 0.831, VaPRC: 0.336, VaAcc: 0.547, TePRC: 0.247, TeAcc: 0.510
125, Loss: 1592.140, TrPRC: 0.549, TrAcc: 0.776, VaPRC: 0.360, VaAcc: 0.574, TePRC: 0.206, TeAcc: 0.530
126, Loss: 1592.850, TrPRC: 0.533, TrAcc: 0.777, VaPRC: 0.336, VaAcc: 0.635, TePRC: 0.213, TeAcc: 0.651
127, Loss: 1589.697, TrPRC: 0.539, TrAcc: 0.829, VaPRC: 0.352, VaAcc: 0.608, TePRC: 0.203, TeAcc: 0.651
128, Loss: 1590.974, TrPRC: 0.534, TrAcc: 0.837, VaPRC: 0.340, VaAcc: 0.622, TePRC: 0.215, TeAcc: 0.658
129, Loss: 1593.161, TrPRC: 0.534, TrAcc: 0.826, VaPRC: 0.346, VaAcc: 0.595, TePRC: 0.247, TeAcc: 0.584
130, Loss: 1591.578, TrPRC: 0.571, TrAcc: 0.798, VaPRC: 0.427, VaAcc: 0.493, TePRC: 0.301, TeAcc: 0.503
131, Loss: 1609.769, TrPRC: 0.573, TrAcc: 0.681, VaPRC: 0.442, VaAcc: 0.500, TePRC: 0.328, TeAcc: 0.517
132, Loss: 1620.169, TrPRC: 0.464, TrAcc: 0.646, VaPRC: 0.403, VaAcc: 0.581, TePRC: 0.271, TeAcc: 0.611
133, Loss: 1619.985, TrPRC: 0.400, TrAcc: 0.713, VaPRC: 0.408, VaAcc: 0.635, TePRC: 0.273, TeAcc: 0.671
134, Loss: 1622.877, TrPRC: 0.422, TrAcc: 0.772, VaPRC: 0.382, VaAcc: 0.655, TePRC: 0.268, TeAcc: 0.698
135, Loss: 1610.770, TrPRC: 0.486, TrAcc: 0.819, VaPRC: 0.378, VaAcc: 0.615, TePRC: 0.317, TeAcc: 0.644
136, Loss: 1597.745, TrPRC: 0.530, TrAcc: 0.796, VaPRC: 0.413, VaAcc: 0.554, TePRC: 0.318, TeAcc: 0.604
137, Loss: 1606.872, TrPRC: 0.562, TrAcc: 0.743, VaPRC: 0.358, VaAcc: 0.568, TePRC: 0.318, TeAcc: 0.591
138, Loss: 1610.453, TrPRC: 0.561, TrAcc: 0.734, VaPRC: 0.351, VaAcc: 0.595, TePRC: 0.270, TeAcc: 0.644
139, Loss: 1611.548, TrPRC: 0.539, TrAcc: 0.782, VaPRC: 0.351, VaAcc: 0.628, TePRC: 0.268, TeAcc: 0.671
140, Loss: 1612.783, TrPRC: 0.538, TrAcc: 0.798, VaPRC: 0.371, VaAcc: 0.682, TePRC: 0.296, TeAcc: 0.685
141, Loss: 1606.714, TrPRC: 0.541, TrAcc: 0.825, VaPRC: 0.364, VaAcc: 0.662, TePRC: 0.297, TeAcc: 0.678
142, Loss: 1605.773, TrPRC: 0.533, TrAcc: 0.819, VaPRC: 0.362, VaAcc: 0.635, TePRC: 0.273, TeAcc: 0.658
143, Loss: 1606.057, TrPRC: 0.539, TrAcc: 0.810, VaPRC: 0.356, VaAcc: 0.608, TePRC: 0.251, TeAcc: 0.591
144, Loss: 1611.056, TrPRC: 0.544, TrAcc: 0.752, VaPRC: 0.362, VaAcc: 0.561, TePRC: 0.273, TeAcc: 0.570
145, Loss: 1611.124, TrPRC: 0.550, TrAcc: 0.736, VaPRC: 0.369, VaAcc: 0.574, TePRC: 0.259, TeAcc: 0.604
146, Loss: 1615.305, TrPRC: 0.522, TrAcc: 0.743, VaPRC: 0.357, VaAcc: 0.581, TePRC: 0.230, TeAcc: 0.658
147, Loss: 1616.313, TrPRC: 0.505, TrAcc: 0.761, VaPRC: 0.406, VaAcc: 0.547, TePRC: 0.278, TeAcc: 0.611
148, Loss: 1632.025, TrPRC: 0.419, TrAcc: 0.690, VaPRC: 0.415, VaAcc: 0.561, TePRC: 0.261, TeAcc: 0.617
149, Loss: 1636.751, TrPRC: 0.395, TrAcc: 0.675, VaPRC: 0.391, VaAcc: 0.635, TePRC: 0.249, TeAcc: 0.671
150, Loss: 1626.123, TrPRC: 0.426, TrAcc: 0.764, VaPRC: 0.335, VaAcc: 0.669, TePRC: 0.224, TeAcc: 0.698
151, Loss: 1619.879, TrPRC: 0.493, TrAcc: 0.807, VaPRC: 0.383, VaAcc: 0.682, TePRC: 0.243, TeAcc: 0.711
152, Loss: 1614.384, TrPRC: 0.521, TrAcc: 0.822, VaPRC: 0.381, VaAcc: 0.676, TePRC: 0.237, TeAcc: 0.685
153, Loss: 1605.848, TrPRC: 0.523, TrAcc: 0.804, VaPRC: 0.372, VaAcc: 0.615, TePRC: 0.270, TeAcc: 0.631
154, Loss: 1605.583, TrPRC: 0.553, TrAcc: 0.771, VaPRC: 0.347, VaAcc: 0.595, TePRC: 0.270, TeAcc: 0.624
155, Loss: 1608.112, TrPRC: 0.558, TrAcc: 0.759, VaPRC: 0.364, VaAcc: 0.615, TePRC: 0.277, TeAcc: 0.658
156, Loss: 1609.449, TrPRC: 0.548, TrAcc: 0.779, VaPRC: 0.347, VaAcc: 0.662, TePRC: 0.261, TeAcc: 0.678
157, Loss: 1615.984, TrPRC: 0.531, TrAcc: 0.799, VaPRC: 0.321, VaAcc: 0.676, TePRC: 0.272, TeAcc: 0.691
158, Loss: 1620.650, TrPRC: 0.503, TrAcc: 0.813, VaPRC: 0.329, VaAcc: 0.696, TePRC: 0.266, TeAcc: 0.705
159, Loss: 1624.813, TrPRC: 0.488, TrAcc: 0.815, VaPRC: 0.351, VaAcc: 0.703, TePRC: 0.223, TeAcc: 0.705
160, Loss: 1625.024, TrPRC: 0.490, TrAcc: 0.814, VaPRC: 0.353, VaAcc: 0.682, TePRC: 0.215, TeAcc: 0.678
161, Loss: 1623.644, TrPRC: 0.494, TrAcc: 0.797, VaPRC: 0.347, VaAcc: 0.608, TePRC: 0.233, TeAcc: 0.644
162, Loss: 1619.482, TrPRC: 0.534, TrAcc: 0.779, VaPRC: 0.348, VaAcc: 0.574, TePRC: 0.244, TeAcc: 0.591
163, Loss: 1618.437, TrPRC: 0.567, TrAcc: 0.734, VaPRC: 0.370, VaAcc: 0.568, TePRC: 0.215, TeAcc: 0.597
164, Loss: 1615.500, TrPRC: 0.569, TrAcc: 0.734, VaPRC: 0.371, VaAcc: 0.608, TePRC: 0.190, TeAcc: 0.611
165, Loss: 1617.500, TrPRC: 0.536, TrAcc: 0.762, VaPRC: 0.365, VaAcc: 0.642, TePRC: 0.190, TeAcc: 0.591
166, Loss: 1613.882, TrPRC: 0.539, TrAcc: 0.781, VaPRC: 0.382, VaAcc: 0.622, TePRC: 0.187, TeAcc: 0.591
167, Loss: 1610.187, TrPRC: 0.546, TrAcc: 0.787, VaPRC: 0.376, VaAcc: 0.615, TePRC: 0.196, TeAcc: 0.604
168, Loss: 1604.909, TrPRC: 0.552, TrAcc: 0.780, VaPRC: 0.410, VaAcc: 0.581, TePRC: 0.203, TeAcc: 0.584
169, Loss: 1605.014, TrPRC: 0.563, TrAcc: 0.764, VaPRC: 0.397, VaAcc: 0.628, TePRC: 0.207, TeAcc: 0.611
170, Loss: 1600.973, TrPRC: 0.559, TrAcc: 0.773, VaPRC: 0.370, VaAcc: 0.649, TePRC: 0.218, TeAcc: 0.631
171, Loss: 1602.390, TrPRC: 0.545, TrAcc: 0.798, VaPRC: 0.347, VaAcc: 0.649, TePRC: 0.228, TeAcc: 0.638
172, Loss: 1600.935, TrPRC: 0.551, TrAcc: 0.805, VaPRC: 0.344, VaAcc: 0.601, TePRC: 0.226, TeAcc: 0.624
173, Loss: 1599.751, TrPRC: 0.559, TrAcc: 0.783, VaPRC: 0.321, VaAcc: 0.554, TePRC: 0.225, TeAcc: 0.577
174, Loss: 1603.558, TrPRC: 0.568, TrAcc: 0.759, VaPRC: 0.308, VaAcc: 0.568, TePRC: 0.223, TeAcc: 0.584
175, Loss: 1598.191, TrPRC: 0.563, TrAcc: 0.772, VaPRC: 0.291, VaAcc: 0.588, TePRC: 0.227, TeAcc: 0.638
176, Loss: 1595.801, TrPRC: 0.555, TrAcc: 0.801, VaPRC: 0.307, VaAcc: 0.628, TePRC: 0.221, TeAcc: 0.624
177, Loss: 1599.299, TrPRC: 0.553, TrAcc: 0.810, VaPRC: 0.348, VaAcc: 0.574, TePRC: 0.216, TeAcc: 0.624
178, Loss: 1594.580, TrPRC: 0.560, TrAcc: 0.797, VaPRC: 0.323, VaAcc: 0.595, TePRC: 0.217, TeAcc: 0.597
179, Loss: 1593.905, TrPRC: 0.566, TrAcc: 0.785, VaPRC: 0.310, VaAcc: 0.628, TePRC: 0.221, TeAcc: 0.631
180, Loss: 1593.293, TrPRC: 0.565, TrAcc: 0.810, VaPRC: 0.307, VaAcc: 0.628, TePRC: 0.227, TeAcc: 0.644
